,faculty_name,publications,adjusted,university_name,faculty_home_page,dblp,faculty_areaname
2,Sudeep Sarkar,6.0,2.0,University of South Florida,http://www.cse.usf.edu/~sarkar,https://dblp.org/pers/hd/s/Sarkar:Sudeep,robotics
3,Adriana Iamnitchi,3.0,0.5,University of South Florida,http://www.cse.usf.edu/~anda,https://dblp.org/pers/hd/i/Iamnitchi:Adriana,web
3,Adriana Iamnitchi,3.0,0.5,University of South Florida,http://www.cse.usf.edu/~anda,https://dblp.org/pers/hd/i/Iamnitchi:Adriana,ir
4,YiCheng Tu,3.0,1.0,University of South Florida,http://www.csee.usf.edu/~tuy,https://dblp.org/pers/hd/t/Tu:Yi%3DCheng,db
5,Xinming Ou,2.0,0.5,University of South Florida,http://www.cse.usf.edu/~xou,https://dblp.org/pers/hd/o/Ou:Xinming,security
6,Attila A Yavuz,2.0,0.5,University of South Florida,http://csee.usf.edu/~attilaayavuz,https://dblp.org/pers/hd/y/Yavuz:Attila_A%3D,security
7,Hao Zheng 0001,1.0,0.2,University of South Florida,http://www.csee.usf.edu/~zheng,https://dblp.org/pers/hd/z/Zheng_0001:Hao,unknown
8,Sriram Chellappan,1.0,0.1,University of South Florida,http://www.cse.usf.edu/~shri,https://dblp.org/pers/hd/c/Chellappan:Sriram,unknown
9,Jay Ligatti,1.0,0.5,University of South Florida,http://www.cse.usf.edu/~ligatti,https://dblp.org/pers/hd/l/Ligatti:Jay,unknown
0,Xiaoyin Wang,13.0,2.9,University of Texas at San Antonio,http://www.cs.utsa.edu/~xwang,https://dblp.org/pers/hd/w/Wang:Xiaoyin,se
1,Sumit Kumar Jha,7.0,1.7,University of Texas at San Antonio,http://www.cs.utsa.edu/~jha,https://dblp.org/pers/hd/j/Jha_0001:Sumit_Kumar,eda
1,Sumit Kumar Jha,7.0,1.7,University of Texas at San Antonio,http://www.cs.utsa.edu/~jha,https://dblp.org/pers/hd/j/Jha_0001:Sumit_Kumar,ai
2,Wei Wang,6.0,1.1,University of Texas at San Antonio,http://www.cs.utsa.edu/~wwang,https://dblp.org/pers/hd/w/Wang_0054:Wei,arch
3,John Quarles,5.0,1.7,University of Texas at San Antonio,http://www.cs.utsa.edu/~jpq,https://dblp.org/pers/hd/q/Quarles:John,visualization
4,Dakai Zhu,4.0,1.3,University of Texas at San Antonio,http://www.cs.utsa.edu/~dzhu,https://dblp.org/pers/hd/z/Zhu_0001:Dakai,eda
4,Dakai Zhu,4.0,1.3,University of Texas at San Antonio,http://www.cs.utsa.edu/~dzhu,https://dblp.org/pers/hd/z/Zhu_0001:Dakai,embedded
5,Jianwei Niu,4.0,0.7,University of Texas at San Antonio,http://www.cs.utsa.edu/~niu,https://dblp.org/pers/hd/n/Niu_0001:Jianwei,se
6,Murtuza Jadliwala,4.0,1.0,University of Texas at San Antonio,http://www.cs.utsa.edu/~jadliwala,https://dblp.org/pers/hd/j/Jadliwala:Murtuza,hci
7,Rocky Slavin,4.0,0.7,University of Texas at San Antonio,http://galadriel.cs.utsa.edu/~rslavin,https://dblp.org/pers/hd/s/Slavin:Rocky,se
8,Mimi Xie,4.0,0.7,University of Texas at San Antonio,https://cs.utsa.edu/people/faculty/xie-mimi-936,https://dblp.org/pers/hd/x/Xie:Mimi,embedded
0,Thang N Dinh,8.0,1.1,Virginia Commonwealth University,http://www.people.vcu.edu/~tndinh,https://dblp.org/pers/hd/d/Dinh:Thang_N%3D,mobile
1,Cang Ye,7.0,2.9,Virginia Commonwealth University,https://egr.vcu.edu/directory/cangye,https://dblp.org/pers/hd/y/Ye:Cang,robotics
2,HongSheng Zhou,7.0,1.7,Virginia Commonwealth University,http://www.people.vcu.edu/~hszhou,https://dblp.org/pers/hd/z/Zhou:Hong%3DSheng,crypto
2,HongSheng Zhou,7.0,1.7,Virginia Commonwealth University,http://www.people.vcu.edu/~hszhou,https://dblp.org/pers/hd/z/Zhou:Hong%3DSheng,security
3,Tomasz Arodz,4.0,1.1,Virginia Commonwealth University,http://www.people.vcu.edu/~tarodz,https://dblp.org/pers/hd/a/Arodz:Tomasz,ml
4,Kostadin Damevski,3.0,1.1,Virginia Commonwealth University,http://damevski.github.io,https://dblp.org/pers/hd/d/Damevski:Kostadin,se
5,Lukasz A Kurgan,3.0,1.1,Virginia Commonwealth University,http://biomine.cs.vcu.edu,https://dblp.org/pers/hd/k/Kurgan:Lukasz_A%3D,comp
5,Lukasz A Kurgan,3.0,1.1,Virginia Commonwealth University,http://biomine.cs.vcu.edu,https://dblp.org/pers/hd/k/Kurgan:Lukasz_A%3D,bio
6,Alberto Cano 0001,1.0,0.5,Virginia Commonwealth University,http://www.people.vcu.edu/~acano,https://dblp.org/pers/hd/c/Cano_0001:Alberto,unknown
7,Sevag Gharibian,1.0,0.5,Virginia Commonwealth University,http://www.people.vcu.edu/~sgharibian,https://dblp.org/pers/hd/g/Gharibian:Sevag,unknown
8,Bartosz Krawczyk,1.0,0.5,Virginia Commonwealth University,http://computer-science.egr.vcu.edu/faculty/bartosz-krawczyk-ph-d,https://dblp.org/pers/hd/k/Krawczyk:Bartosz,unknown
9,Bridget T. McInnes,1.0,0.3,Virginia Commonwealth University,http://www.people.vcu.edu/~btmcinnes,https://dblp.org/pers/hd/m/McInnes:Bridget_T%3D,unknown
10,Tamer Nadeem,1.0,0.5,Virginia Commonwealth University,https://egr.vcu.edu/directory/tamer.nadeem,https://dblp.org/pers/hd/n/Nadeem:Tamer,unknown
0,Yang Zhou,16.0,2.6,Auburn University,http://eng.auburn.edu/users/yangzhou,https://dblp.org/pers/hd/z/Zhou_0001:Yang,ml
1,Bo Liu,8.0,2.1,Auburn University,https://liubo-cs.github.io,https://dblp.org/pers/hd/l/Liu_0006:Bo,ai
1,Bo Liu,8.0,2.1,Auburn University,https://liubo-cs.github.io,https://dblp.org/pers/hd/l/Liu_0006:Bo,ml
2,Anh Nguyen,2.0,0.5,Auburn University,https://anhnguyen.me,https://dblp.org/pers/hd/n/Nguyen_0002:Anh,vision
3,Wei-Shinn Ku,2.0,0.3,Auburn University,http://www.eng.auburn.edu/~weishinn,https://dblp.org/pers/hd/k/Ku:Wei%3DShinn,unknown
4,Jeffrey Overbey,2.0,0.6,Auburn University,http://jeff.over.bz,https://dblp.org/pers/hd/o/Overbey:Jeffrey,se
5,Akond Ashfaque Ur Rahman,2.0,0.6,Auburn University,https://akondrahman.github.io,https://dblp.org/pers/hd/r/Rahman:Akond_Ashfaque_Ur,se
6,Shubhra Kanti Karmaker Santu,1.0,0.3,Auburn University,https://karmake2.github.io,https://dblp.org/pers/hd/s/Santu:Shubhra_Kanti_Karmaker,unknown
7,Anthony Skjellum,1.0,0.2,Auburn University,http://www.eng.auburn.edu/directory/skjellum.html,https://dblp.org/pers/hd/s/Skjellum:Anthony,unknown
0,Yanqing Zhang,8.0,1.4,Georgia State University,https://grid.cs.gsu.edu/zhang,https://dblp.org/pers/hd/z/Zhang:Yanqing,eda
1,Shihao Ji,4.0,1.4,Georgia State University,https://grid.cs.gsu.edu/~sji,https://dblp.org/pers/hd/j/Ji:Shihao,vision
2,Zhisheng Yan,4.0,1.1,Georgia State University,https://grid.cs.gsu.edu/~zyan,https://dblp.org/pers/hd/y/Yan:Zhisheng,mobile
3,Daniel L PimentelAlarcn,3.0,2.0,Georgia State University,https://danielpimentel.github.io/index.html,https://dblp.org/pers/hd/p/Pimentel=Alarc=oacute=n:Daniel_L%3D,ml
4,Yubao Wu,3.0,0.9,Georgia State University,http://cs.gsu.edu/profile/yubao-wu,https://dblp.org/pers/hd/w/Wu:Yubao,db
5,Alex Zelikovsky,3.0,0.7,Georgia State University,http://cs.gsu.edu/profile/alex-zelikovsky,https://dblp.org/pers/hd/z/Zelikovsky:Alex,comp
5,Alex Zelikovsky,3.0,0.7,Georgia State University,http://cs.gsu.edu/profile/alex-zelikovsky,https://dblp.org/pers/hd/z/Zelikovsky:Alex,bio
6,Yi Pan 0001,2.0,0.2,Georgia State University,https://grid.cs.gsu.edu/pan,https://dblp.org/pers/hd/p/Pan_0001:Yi,unknown
7,Ashwin Ashok,2.0,0.3,Georgia State University,https://grid.cs.gsu.edu/~aashok/index.html,https://dblp.org/pers/hd/a/Ashok:Ashwin,mobile
8,Zhipeng Cai,1.0,0.1,Georgia State University,https://grid.cs.gsu.edu/zcai,https://dblp.org/pers/hd/c/Cai:Zhipeng,unknown
9,Pavel Skums,1.0,0.3,Georgia State University,http://alan.cs.gsu.edu/compbel,https://dblp.org/pers/hd/s/Skums:Pavel,unknown
0,Lynn Dombrowski,11.0,3.0,IUPUI,https://soic.iupui.edu/people/lynn-dombrowski,https://dblp.org/pers/hd/d/Dombrowski:Lynn,hci
1,Andrew D Miller,8.0,2.1,IUPUI,https://soic.iupui.edu/people/andrew-miller,https://dblp.org/pers/hd/m/Miller_0001:Andrew_D%3D,hci
2,Khairi Reda,6.0,1.8,IUPUI,https://soic.iupui.edu/people/khairi-reda,https://dblp.org/pers/hd/r/Reda:Khairi,hci
3,Francesco Cafaro,4.0,1.2,IUPUI,https://soic.iupui.edu/people/francesco-cafaro,https://dblp.org/pers/hd/c/Cafaro:Francesco,hci
4,Fengguang Song,4.0,1.2,IUPUI,http://cs.iupui.edu/~fgsong,https://dblp.org/pers/hd/s/Song:Fengguang,hpc
5,Erin L Brady,3.0,0.8,IUPUI,https://soic.iupui.edu/people/erin-brady,https://dblp.org/pers/hd/b/Brady:Erin_L%3D,hci
6,Murat Dundar,3.0,0.8,IUPUI,http://cadkd.cs.iupui.edu,https://dblp.org/pers/hd/d/Dundar:Murat,ml
7,Erin Brady,2.0,0.5,IUPUI,https://soic.iupui.edu/people/erin-brady,https://dblp.org/pers/hd/b/Brady:Erin,hci
8,Aqueasha MartinHammond,2.0,0.8,IUPUI,https://soic.iupui.edu/people/aqueasha-martin-hammond,https://dblp.org/pers/hd/m/Martin=Hammond:Aqueasha,hci
9,George O Mohler,2.0,1.2,IUPUI,http://science.iupui.edu/people/george-mohler,https://dblp.org/pers/hd/m/Mohler:George_O%3D,ml
10,Davide Bolchini,1.0,0.2,IUPUI,https://soic.iupui.edu/people/davide-bolchini,https://dblp.org/pers/hd/b/Bolchini:Davide,unknown
11,Shiaofen Fang,1.0,0.1,IUPUI,http://cs.iupui.edu/~sfang,https://dblp.org/pers/hd/f/Fang:Shiaofen,unknown
12,Mohammad Al Hasan,1.0,0.5,IUPUI,http://cs.iupui.edu/~alhasan,https://dblp.org/pers/hd/h/Hasan:Mohammad_Al,unknown
0,Pavithra Prabhakar,14.0,6.1,Kansas State University,http://people.cs.ksu.edu/~pprabhakar/home.html,https://dblp.org/pers/hd/p/Prabhakar:Pavithra,embedded
0,Pavithra Prabhakar,14.0,6.1,Kansas State University,http://people.cs.ksu.edu/~pprabhakar/home.html,https://dblp.org/pers/hd/p/Prabhakar:Pavithra,robotics
0,Pavithra Prabhakar,14.0,6.1,Kansas State University,http://people.cs.ksu.edu/~pprabhakar/home.html,https://dblp.org/pers/hd/p/Prabhakar:Pavithra,logic
1,Doina Caragea,4.0,1.1,Kansas State University,http://people.cs.ksu.edu/~dcaragea,https://dblp.org/pers/hd/c/Caragea:Doina,ai
2,Robby,2.0,0.5,Kansas State University,http://robby.santoslab.org,https://dblp.org/pers/hd/r/Robby:,unknown
3,John Hatcliff,1.0,0.3,Kansas State University,http://cis.ksu.edu/~hatcliff,https://dblp.org/pers/hd/h/Hatcliff:John,unknown
4,Pascal Hitzler,1.0,0.5,Kansas State University,http://www.pascal-hitzler.de,https://dblp.org/pers/hd/h/Hitzler:Pascal,unknown
5,Arslan Munir,1.0,0.5,Kansas State University,http://people.cs.ksu.edu/~amunir,https://dblp.org/pers/hd/m/Munir:Arslan,unknown
0,Kisung Lee,7.0,2.2,Louisiana State University,https://www.lsu.edu/eng/cse/people/faculty/lee.k.php,https://dblp.org/pers/hd/l/Lee:Kisung,hpc
0,Kisung Lee,7.0,2.2,Louisiana State University,https://www.lsu.edu/eng/cse/people/faculty/lee.k.php,https://dblp.org/pers/hd/l/Lee:Kisung,db
1,Supratik Mukhopadhyay,3.0,0.8,Louisiana State University,https://www.lsu.edu/eng/cse/people/faculty/mukhopadhyay.php,https://dblp.org/pers/hd/m/Mukhopadhyay:Supratik,robotics
2,Anas Mahmoud,2.0,0.6,Louisiana State University,https://www.lsu.edu/eng/cse/people/faculty/mahmoud.php,https://dblp.org/pers/hd/m/Mahmoud:Anas,se
3,Rahul Shah,2.0,0.8,Louisiana State University,http://www.csc.lsu.edu/~rahul,https://dblp.org/pers/hd/s/Shah:Rahul,unknown
4,Brygg Ullmer,2.0,0.2,Louisiana State University,https://www.lsu.edu/eng/cse/people/faculty/ullmer.php,https://dblp.org/pers/hd/u/Ullmer:Brygg,unknown
5,Golden G. Richard III,1.0,0.2,Louisiana State University,http://cct.lsu.edu/~golden,https://dblp.org/pers/hd/r/Richard_III:Golden_G%3D,unknown
6,Seung-Jong Park,1.0,0.2,Louisiana State University,https://www.lsu.edu/eng/cse/people/faculty/park.sj.php,https://dblp.org/pers/hd/p/Park:Seung%3DJong,unknown
0,Tran Cao Son,9.0,2.4,New Mexico State University,http://www.cs.nmsu.edu/~tson,https://dblp.org/pers/hd/s/Son:Tran_Cao,ai
1,Phoebe O Toups Dugas,4.0,0.7,New Mexico State University,https://computerscience.nmsu.edu/facultydirectory/individual-bio-pages/p-toups-dugas.html,https://dblp.org/pers/hd/d/Dugas:Phoebe_O%3D_Toups,hci
2,William A Hamilton,4.0,0.9,New Mexico State University,https://www.cs.nmsu.edu/plexlab/people/bill,https://dblp.org/pers/hd/h/Hamilton:William_A%3D,hci
3,Tuan M V Le,4.0,2.0,New Mexico State University,https://sites.google.com/site/vmtuanle,https://dblp.org/pers/hd/l/Le:Tuan_M%3D_V%3D,ai
4,Enrico Pontelli,4.0,1.2,New Mexico State University,https://www.cs.nmsu.edu/wp13/enrico-pontelli,https://dblp.org/pers/hd/p/Pontelli:Enrico,ai
5,Joshua Reynolds,4.0,0.5,New Mexico State University,https://cv.jeyrey.net,https://dblp.org/pers/hd/r/Reynolds:Joshua,security
6,Satyajayant Misra,3.0,0.8,New Mexico State University,http://www.cs.nmsu.edu/~misra,https://dblp.org/pers/hd/m/Misra:Satyajayant,security
7,Roopa Vishwanathan,2.0,0.4,New Mexico State University,https://www.cs.nmsu.edu/~roopa,https://dblp.org/pers/hd/v/Vishwanathan:Roopa,security
8,Mingzhou Song 0001,1.0,0.3,New Mexico State University,http://www.cs.nmsu.edu/~joemsong,https://dblp.org/pers/hd/s/Song_0001:Mingzhou,unknown
9,Tao Wang 0026,1.0,0.3,New Mexico State University,https://tao-wang.com,https://dblp.org/pers/hd/w/Wang_0026:Tao,unknown
10,Huiping Cao,1.0,0.5,New Mexico State University,http://www.cs.nmsu.edu/~hcao,https://dblp.org/pers/hd/c/Cao:Huiping,unknown
11,Parth Nagarkar,1.0,0.3,New Mexico State University,https://www.cs.nmsu.edu/~nagarkar/index.html,https://dblp.org/pers/hd/n/Nagarkar:Parth,unknown
0,Marco Aurlio Gerosa,7.0,1.6,Northern Arizona University,http://www.marcoagerosa.com,https://dblp.org/pers/hd/g/Gerosa:Marco_Aur%3Deacute%3Dlio,se
1,Igor Steinmacher,7.0,1.2,Northern Arizona University,http://www.igor.pro.br,https://dblp.org/pers/hd/s/Steinmacher:Igor,se
2,Alex Groce,4.0,0.9,Northern Arizona University,https://agroce.github.io,https://dblp.org/pers/hd/g/Groce:Alex,se
3,Truong Nghiem,3.0,1.0,Northern Arizona University,https://nau.edu/siccs/faculty,https://dblp.org/pers/hd/n/Nghiem:Truong,embedded
4,Michael G Gowanlock,2.0,1.5,Northern Arizona University,https://nau.edu/siccs/faculty,https://dblp.org/pers/hd/g/Gowanlock:Michael_G%3D,hpc
5,Morgan Vigil-Hayes,2.0,0.7,Northern Arizona University,https://nau.edu/siccs/faculty,https://dblp.org/pers/hd/v/Vigil=Hayes:Morgan,unknown
6,Abolfazl Razi,1.0,0.2,Northern Arizona University,https://nau.edu/siccs/faculty/abolfazl-razi,https://dblp.org/pers/hd/r/Razi:Abolfazl,unknown
0,Jing He,7.0,1.9,Old Dominion University,http://www.cs.odu.edu/~jhe,https://dblp.org/pers/hd/h/He:Jing,ai
1,Shuai Hao,5.0,1.3,Old Dominion University,https://shhaos.github.io,https://dblp.org/pers/hd/h/Hao_0001:Shuai,security
2,Yi He,4.0,0.9,Old Dominion University,https://www.lions.odu.edu/~y1he/index.html,https://dblp.org/pers/hd/h/He_0007:Yi,ai
3,Yaohang Li,4.0,0.7,Old Dominion University,http://www.cs.odu.edu/~yaohang,https://dblp.org/pers/hd/l/Li:Yaohang,ai
4,Nikos Chrisochoides,1.0,0.5,Old Dominion University,http://odu.edu/directory/people/n/nchrisoc,https://dblp.org/pers/hd/c/Chrisochoides:Nikos,unknown
5,Desh Ranjan,1.0,0.2,Old Dominion University,http://odu.edu/directory/people/d/dranjan,https://dblp.org/pers/hd/r/Ranjan:Desh,unknown
6,Danella Zhao,1.0,0.3,Old Dominion University,http://odu.edu/directory/people/d/dzhao,https://dblp.org/pers/hd/z/Zhao:Danella,unknown
7,Mohammad Zubair,1.0,0.2,Old Dominion University,http://odu.edu/directory/people/m/mzubair,https://dblp.org/pers/hd/z/Zubair:Mohammad,unknown
0,Yong Chen,8.0,1.8,Texas Tech University,http://www.myweb.ttu.edu/yonchen,https://dblp.org/pers/hd/c/Chen_0001:Yong,hpc
1,Yuanlin Zhang,6.0,2.0,Texas Tech University,http://www.depts.ttu.edu/cs/faculty/faculty.php?name=Yuanlin%2520Zhang,https://dblp.org/pers/hd/z/Zhang_0002:Yuanlin,ai
2,Lin Chen,6.0,1.9,Texas Tech University,https://www.depts.ttu.edu/cs/faculty/lin_chen,https://dblp.org/pers/hd/c/Chen_0009:Lin,theory
2,Lin Chen,6.0,1.9,Texas Tech University,https://www.depts.ttu.edu/cs/faculty/lin_chen,https://dblp.org/pers/hd/c/Chen_0009:Lin,ai
3,Abdul Serwadda,2.0,0.8,Texas Tech University,http://www.depts.ttu.edu/CS/faculty/faculty.php?name=Abdul%2520Serwadda,https://dblp.org/pers/hd/s/Serwadda:Abdul,security
4,Tommy Dang,1.0,0.5,Texas Tech University,http://www.myweb.ttu.edu/tnhondan,https://dblp.org/pers/hd/d/Dang:Tommy,unknown
5,Michael Gelfond,1.0,0.5,Texas Tech University,http://redwood.cs.ttu.edu/~mgelfond,https://dblp.org/pers/hd/g/Gelfond:Michael,unknown
6,Tianxi Ji,1.0,0.2,Texas Tech University,http://www.myweb.ttu.edu/tiji,https://dblp.org/pers/hd/j/Ji:Tianxi,unknown
7,Yu Zhuang,1.0,0.3,Texas Tech University,http://www.depts.ttu.edu/cs/faculty/faculty.php?name=Yu%2520Zhuang,https://dblp.org/pers/hd/z/Zhuang:Yu,unknown
0,Rick Kazman,4.0,0.9,University of Hawaii at Manoa,https://shidler.hawaii.edu/itm/directory/rick-kazman,https://dblp.org/pers/hd/k/Kazman:Rick,se
1,Henri Casanova,3.0,0.5,University of Hawaii at Manoa,https://henricasanova.github.io,https://dblp.org/pers/hd/c/Casanova:Henri,unknown
2,Dusko Pavlovic,3.0,1.0,University of Hawaii at Manoa,http://dusko.org,https://dblp.org/pers/hd/p/Pavlovic:Dusko,logic
3,Jason Leigh,2.0,0.4,University of Hawaii at Manoa,http://www2.hawaii.edu/~leighj,https://dblp.org/pers/hd/l/Leigh:Jason,unknown
4,Peter J Sadowski,2.0,0.8,University of Hawaii at Manoa,https://www2.hawaii.edu/~psadow,https://dblp.org/pers/hd/s/Sadowski:Peter_J%3D,ml
5,Nodari Sitchinava,2.0,0.5,University of Hawaii at Manoa,http://www2.hawaii.edu/~nodari,https://dblp.org/pers/hd/s/Sitchinava:Nodari,unknown
6,Scott P. Robertson,1.0,0.2,University of Hawaii at Manoa,http://www2.hawaii.edu/~scottpr,https://dblp.org/pers/hd/r/Robertson:Scott_P%3D,unknown
7,Peter-Michael Seidel,1.0,0.5,University of Hawaii at Manoa,http://www.asecolab.org/people/pseidel,https://dblp.org/pers/hd/s/Seidel:Peter%3DMichael,unknown
0,Birhanu Eshete,5.0,1.1,University of MichiganDearborn,https://umdearborn.edu/users/birhanu,https://dblp.org/pers/hd/e/Eshete:Birhanu,security
1,Jin Lu,4.0,0.7,University of MichiganDearborn,http://www-personal.umd.umich.edu/~jinluz,https://dblp.org/pers/hd/l/Lu:Jin,ml
1,Jin Lu,4.0,0.7,University of MichiganDearborn,http://www-personal.umd.umich.edu/~jinluz,https://dblp.org/pers/hd/l/Lu:Jin,hci
2,Anys Bacha,3.0,1.5,University of MichiganDearborn,https://umdearborn.edu/users/anysbacha,https://dblp.org/pers/hd/b/Bacha:Anys,arch
3,Foyzul Hassan,3.0,1.0,University of MichiganDearborn,https://umdearborn.edu/users/foyzul,https://dblp.org/pers/hd/h/Hassan:Foyzul,se
4,Mohamed Abouelenien,2.0,0.4,University of MichiganDearborn,https://umdearborn.edu/users/zmohamed,https://dblp.org/pers/hd/a/Abouelenien:Mohamed,nlp
5,Marouane Kessentini,1.0,0.2,University of MichiganDearborn,http://kessentini.net,https://dblp.org/pers/hd/k/Kessentini:Marouane,unknown
6,Di Ma,1.0,0.2,University of MichiganDearborn,https://umdearborn.edu/users/dmadma,https://dblp.org/pers/hd/m/Ma:Di,unknown
7,Probir Roy,1.0,0.3,University of MichiganDearborn,https://www.probir.info,https://dblp.org/pers/hd/r/Roy:Probir,unknown
0,Lydia Tapia,16.0,3.7,University of New Mexico,http://www.cs.unm.edu/~tapia,https://dblp.org/pers/hd/t/Tapia:Lydia,robotics
1,Patrick Gage Kelley,11.0,1.7,University of New Mexico,http://www.cs.unm.edu/~pgk,https://dblp.org/pers/hd/k/Kelley:Patrick_Gage,security
1,Patrick Gage Kelley,11.0,1.7,University of New Mexico,http://www.cs.unm.edu/~pgk,https://dblp.org/pers/hd/k/Kelley:Patrick_Gage,hci
2,Patrick G Bridges,6.0,1.3,University of New Mexico,http://www.cs.unm.edu/directory/faculty-profiles/patrick-bridges.html,https://dblp.org/pers/hd/b/Bridges:Patrick_G%3D,hpc
3,Melanie E Moses,6.0,1.6,University of New Mexico,https://www.cs.unm.edu/~melaniem,https://dblp.org/pers/hd/m/Moses:Melanie_E%3D,robotics
4,Thomas P Hayes,4.0,1.0,University of New Mexico,https://www.cs.unm.edu/~hayes,https://dblp.org/pers/hd/h/Hayes:Thomas_P%3D,theory
5,Deepak Kapur,2.0,0.5,University of New Mexico,https://www.cs.unm.edu/~kapur,https://dblp.org/pers/hd/k/Kapur:Deepak,se
6,Jared Saia,2.0,1.0,University of New Mexico,http://www.cs.unm.edu/~saia,https://dblp.org/pers/hd/s/Saia:Jared,theory
7,Trilce Estrada,1.0,0.5,University of New Mexico,http://www.cs.unm.edu/~estrada/trilce/pmwiki.php,https://dblp.org/pers/hd/e/Estrada:Trilce,unknown
8,Shuang Luan,1.0,0.2,University of New Mexico,https://www.cs.unm.edu/~sluan,https://dblp.org/pers/hd/l/Luan:Shuang,unknown
0,Joseph P Near,8.0,2.3,University of Vermont,https://www.uvm.edu/~jnear,https://dblp.org/pers/hd/n/Near:Joseph_P%3D,security
0,Joseph P Near,8.0,2.3,University of Vermont,https://www.uvm.edu/~jnear,https://dblp.org/pers/hd/n/Near:Joseph_P%3D,se
1,Yuanyuan Feng,6.0,1.0,University of Vermont,http://www.yuanyuanfeng.com,https://dblp.org/pers/hd/f/Feng:Yuanyuan,hci
2,Josh C Bongard,4.0,0.8,University of Vermont,http://www.cs.uvm.edu/~jbongard,https://dblp.org/pers/hd/b/Bongard:Josh_C%3D,robotics
3,Jeremiah Onaolapo,4.0,1.0,University of Vermont,https://www.uvm.edu/~jonaolap,https://dblp.org/pers/hd/o/Onaolapo:Jeremiah,security
4,Dawei Li,3.0,0.8,University of Vermont,http://www.uvm.edu/genomics/index.html,https://dblp.org/pers/hd/l/Li:Dawei,unknown
5,Christian Skalka,2.0,0.3,University of Vermont,http://www.cs.uvm.edu/~skalka,https://dblp.org/pers/hd/s/Skalka:Christian,security
6,Emma Tosch,1.0,0.3,University of Vermont,https://emmatosch.com,https://dblp.org/pers/hd/t/Tosch:Emma,unknown
0,Guodong Guo,27.0,5.9,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/guodong-guo,https://dblp.org/pers/hd/g/Guo:Guodong,vision
1,Nasser M Nasrabadi,11.0,2.6,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/nasser-nasrabadi,https://dblp.org/pers/hd/n/Nasrabadi:Nasser_M%3D,vision
2,Gianfranco Doretto,7.0,2.2,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/gianfranco-doretto,https://dblp.org/pers/hd/d/Doretto:Gianfranco,vision
2,Gianfranco Doretto,7.0,2.2,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/gianfranco-doretto,https://dblp.org/pers/hd/d/Doretto:Gianfranco,ml
